issue_id,entity,record_id,issue_type,issue_description,severity,injected_at
756,payments,PAY0001047,missing_amount_paid,amount_paid was set to NULL (simulated missing operational data),medium,2026-08-24
757,payments,PAY0001075,missing_amount_paid,amount_paid was set to NULL (simulated missing operational data),medium,2026-08-24
758,payments,PAY0001111,missing_amount_paid,amount_paid was set to NULL (simulated missing operational data),medium,2026-08-24
759,payments,PAY0001266,missing_amount_paid,amount_paid was set to NULL (simulated missing operational data),medium,2026-08-24
760,payments,PAY0001379,missing_amount_paid,amount_paid was set to NULL (simulated missing operational data),medium,2026-08-24
761,payments,PAY0001433,missing_amount_paid,amount_paid was set to NULL (simulated missing operational data),medium,2026-08-24
762,payments,PAY0001565,missing_amount_paid,amount_paid was set to NULL (simulated missing operational data),medium,2026-08-24
763,payments,PAY0001589,missing_amount_paid,amount_paid was set to NULL (simulated missing operational data),medium,2026-08-24
764,payments,PAY0001666,missing_amount_paid,amount_paid was set to NULL (simulated missing operational data),medium,2026-08-24
765,payments,PAY0001696,missing_amount_paid,amount_paid was set to NULL (simulated missing operational data),medium,2026-08-24
766,payments,PAY0001713,missing_amount_paid,amount_paid was set to NULL (simulated missing operational data),medium,2026-08-24
767,payments,PAY0001824,missing_amount_paid,amount_paid was set to NULL (simulated missing operational data),medium,2026-08-24
768,payments,PAY0001871,missing_amount_paid,amount_paid was set to NULL (simulated missing operational data),medium,2026-08-24
769,payments,PAY0001934,missing_amount_paid,amount_paid was set to NULL (simulated missing operational data),medium,2026-08-24
770,payments,PAY0001939,missing_amount_paid,amount_paid was set to NULL (simulated missing operational data),medium,2026-08-24
771,payments,PAY0001987,missing_amount_paid,amount_paid was set to NULL (simulated missing operational data),medium,2026-08-24
772,payments,PAY0002010,missing_amount_paid,amount_paid was set to NULL (simulated missing operational data),medium,2026-08-24
773,payments,PAY0002065,missing_amount_paid,amount_paid was set to NULL (simulated missing operational data),medium,2026-08-24
774,payments,PAY0002148,missing_amount_paid,amount_paid was set to NULL (simulated missing operational data),medium,2026-08-24
775,payments,PAY0002154,missing_amount_paid,amount_paid was set to NULL (simulated missing operational data),medium,2026-08-24
776,payments,PAY0002161,missing_amount_paid,amount_paid was set to NULL (simulated missing operational data),medium,2026-08-24
777,payments,PAY0002168,missing_amount_paid,amount_paid was set to NULL (simulated missing operational data),medium,2026-08-24
778,payments,PAY0002412,missing_amount_paid,amount_paid was set to NULL (simulated missing operational data),medium,2026-08-24
779,payments,PAY0002416,missing_amount_paid,amount_paid was set to NULL (simulated missing operational data),medium,2026-08-24
780,payments,PAY0002425,missing_amount_paid,amount_paid was set to NULL (simulated missing operational data),medium,2026-08-24
781,payments,PAY0002441,missing_amount_paid,amount_paid was set to NULL (simulated missing operational data),medium,2026-08-24
782,payments,PAY0002675,missing_amount_paid,amount_paid was set to NULL (simulated missing operational data),medium,2026-08-24
783,payments,PAY0002695,missing_amount_paid,amount_paid was set to NULL (simulated missing operational data),medium,2026-08-24
784,payments,PAY0002862,missing_amount_paid,amount_paid was set to NULL (simulated missing operational data),medium,2026-08-24
785,payments,PAY0002871,missing_amount_paid,amount_paid was set to NULL (simulated missing operational data),medium,2026-08-24
786,payments,PAY0002908,missing_amount_paid,amount_paid was set to NULL (simulated missing operational data),medium,2026-08-24
787,payments,PAY0003022,missing_amount_paid,amount_paid was set to NULL (simulated missing operational data),medium,2026-08-24
788,payments,PAY0003051,missing_amount_paid,amount_paid was set to NULL (simulated missing operational data),medium,2026-08-24
789,payments,PAY0003121,missing_amount_paid,amount_paid was set to NULL (simulated missing operational data),medium,2026-08-24
790,payments,PAY0003178,missing_amount_paid,amount_paid was set to NULL (simulated missing operational data),medium,2026-08-24
791,payments,PAY0003251,missing_amount_paid,amount_paid was set to NULL (simulated missing operational data),medium,2026-08-24
792,payments,PAY0003344,missing_amount_paid,amount_paid was set to NULL (simulated missing operational data),medium,2026-08-24
793,payments,PAY0003362,missing_amount_paid,amount_paid was set to NULL (simulated missing operational data),medium,2026-08-24
794,payments,PAY0003366,missing_amount_paid,amount_paid was set to NULL (simulated missing operational data),medium,2026-08-24
795,payments,PAY0003430,missing_amount_paid,amount_paid was set to NULL (simulated missing operational data),medium,2026-08-24
796,payments,PAY0003444,missing_amount_paid,amount_paid was set to NULL (simulated missing operational data),medium,2026-08-24
797,payments,PAY0003479,missing_amount_paid,amount_paid was set to NULL (simulated missing operational data),medium,2026-08-24
798,payments,PAY0003556,missing_amount_paid,amount_paid was set to NULL (simulated missing operational data),medium,2026-08-24
799,payments,PAY0003670,missing_amount_paid,amount_paid was set to NULL (simulated missing operational data),medium,2026-08-24
800,payments,PAY0003685,missing_amount_paid,amount_paid was set to NULL (simulated missing operational data),medium,2026-08-24
801,payments,PAY0003704,missing_amount_paid,amount_paid was set to NULL (simulated missing operational data),medium,2026-08-24
802,payments,PAY0003789,missing_amount_paid,amount_paid was set to NULL (simulated missing operational data),medium,2026-08-24
803,payments,PAY0003854,missing_amount_paid,amount_paid was set to NULL (simulated missing operational data),medium,2026-08-24
804,payments,PAY0003919,missing_amount_paid,amount_paid was set to NULL (simulated missing operational data),medium,2026-08-24
805,payments,PAY0003957,missing_amount_paid,amount_paid was set to NULL (simulated missing operational data),medium,2026-08-24
806,payments,PAY0004041,missing_amount_paid,amount_paid was set to NULL (simulated missing operational data),medium,2026-08-24
807,payments,PAY0004096,missing_amount_paid,amount_paid was set to NULL (simulated missing operational data),medium,2026-08-24
808,payments,PAY0004232,missing_amount_paid,amount_paid was set to NULL (simulated missing operational data),medium,2026-08-24
809,payments,PAY0004346,missing_amount_paid,amount_paid was set to NULL (simulated missing operational data),medium,2026-08-24
810,payments,PAY0004467,missing_amount_paid,amount_paid was set to NULL (simulated missing operational data),medium,2026-08-24
811,payments,PAY0004476,missing_amount_paid,amount_paid was set to NULL (simulated missing operational data),medium,2026-08-24
812,payments,PAY0004500,missing_amount_paid,amount_paid was set to NULL (simulated missing operational data),medium,2026-08-24
813,payments,PAY0004561,missing_amount_paid,amount_paid was set to NULL (simulated missing operational data),medium,2026-08-24
814,payments,PAY0004574,missing_amount_paid,amount_paid was set to NULL (simulated missing operational data),medium,2026-08-24
815,payments,PAY0004718,missing_amount_paid,amount_paid was set to NULL (simulated missing operational data),medium,2026-08-24
816,payments,PAY0004723,missing_amount_paid,amount_paid was set to NULL (simulated missing operational data),medium,2026-08-24
817,payments,PAY0004780,missing_amount_paid,amount_paid was set to NULL (simulated missing operational data),medium,2026-08-24
818,payments,PAY0004825,missing_amount_paid,amount_paid was set to NULL (simulated missing operational data),medium,2026-08-24
819,payments,PAY0004884,missing_amount_paid,amount_paid was set to NULL (simulated missing operational data),medium,2026-08-24
820,payments,PAY0005021,missing_amount_paid,amount_paid was set to NULL (simulated missing operational data),medium,2026-08-24
821,payments,PAY0005093,missing_amount_paid,amount_paid was set to NULL (simulated missing operational data),medium,2026-08-24
822,payments,PAY0005101,missing_amount_paid,amount_paid was set to NULL (simulated missing operational data),medium,2026-08-24
823,payments,PAY0005193,missing_amount_paid,amount_paid was set to NULL (simulated missing operational data),medium,2026-08-24
824,payments,PAY0005289,missing_amount_paid,amount_paid was set to NULL (simulated missing operational data),medium,2026-08-24
825,payments,PAY0005300,missing_amount_paid,amount_paid was set to NULL (simulated missing operational data),medium,2026-08-24
826,payments,PAY0005307,missing_amount_paid,amount_paid was set to NULL (simulated missing operational data),medium,2026-08-24
827,payments,PAY0005341,missing_amount_paid,amount_paid was set to NULL (simulated missing operational data),medium,2026-08-24
828,payments,PAY0005372,missing_amount_paid,amount_paid was set to NULL (simulated missing operational data),medium,2026-08-24
829,payments,PAY0005429,missing_amount_paid,amount_paid was set to NULL (simulated missing operational data),medium,2026-08-24
830,payments,PAY0005548,missing_amount_paid,amount_paid was set to NULL (simulated missing operational data),medium,2026-08-24
831,payments,PAY0005572,missing_amount_paid,amount_paid was set to NULL (simulated missing operational data),medium,2026-08-24
832,payments,PAY0005573,missing_amount_paid,amount_paid was set to NULL (simulated missing operational data),medium,2026-08-24
833,payments,PAY0005593,missing_amount_paid,amount_paid was set to NULL (simulated missing operational data),medium,2026-08-24
834,payments,PAY0005666,missing_amount_paid,amount_paid was set to NULL (simulated missing operational data),medium,2026-08-24
835,payments,PAY0005713,missing_amount_paid,amount_paid was set to NULL (simulated missing operational data),medium,2026-08-24
836,payments,PAY0005745,missing_amount_paid,amount_paid was set to NULL (simulated missing operational data),medium,2026-08-24
837,payments,PAY0005949,missing_amount_paid,amount_paid was set to NULL (simulated missing operational data),medium,2026-08-24
838,payments,PAY0006004,missing_amount_paid,amount_paid was set to NULL (simulated missing operational data),medium,2026-08-24
839,payments,PAY0006064,missing_amount_paid,amount_paid was set to NULL (simulated missing operational data),medium,2026-08-24
840,payments,PAY0006131,missing_amount_paid,amount_paid was set to NULL (simulated missing operational data),medium,2026-08-24
841,payments,PAY0006153,missing_amount_paid,amount_paid was set to NULL (simulated missing operational data),medium,2026-08-24
842,payments,PAY0006191,missing_amount_paid,amount_paid was set to NULL (simulated missing operational data),medium,2026-08-24
843,payments,PAY0006217,missing_amount_paid,amount_paid was set to NULL (simulated missing operational data),medium,2026-08-24
844,payments,PAY0006243,missing_amount_paid,amount_paid was set to NULL (simulated missing operational data),medium,2026-08-24
845,payments,PAY0006244,missing_amount_paid,amount_paid was set to NULL (simulated missing operational data),medium,2026-08-24
846,payments,PAY0006283,missing_amount_paid,amount_paid was set to NULL (simulated missing operational data),medium,2026-08-24
847,payments,PAY0006323,missing_amount_paid,amount_paid was set to NULL (simulated missing operational data),medium,2026-08-24
848,payments,PAY0006380,missing_amount_paid,amount_paid was set to NULL (simulated missing operational data),medium,2026-08-24
849,payments,PAY0006422,missing_amount_paid,amount_paid was set to NULL (simulated missing operational data),medium,2026-08-24
850,payments,PAY0006437,missing_amount_paid,amount_paid was set to NULL (simulated missing operational data),medium,2026-08-24
851,payments,PAY0006439,missing_amount_paid,amount_paid was set to NULL (simulated missing operational data),medium,2026-08-24
852,payments,PAY0006519,missing_amount_paid,amount_paid was set to NULL (simulated missing operational data),medium,2026-08-24
853,payments,PAY0006601,missing_amount_paid,amount_paid was set to NULL (simulated missing operational data),medium,2026-08-24
854,payments,PAY0006615,missing_amount_paid,amount_paid was set to NULL (simulated missing operational data),medium,2026-08-24
855,payments,PAY0006619,missing_amount_paid,amount_paid was set to NULL (simulated missing operational data),medium,2026-08-24
856,payments,PAY0006621,missing_amount_paid,amount_paid was set to NULL (simulated missing operational data),medium,2026-08-24
857,payments,PAY0006653,missing_amount_paid,amount_paid was set to NULL (simulated missing operational data),medium,2026-08-24
858,payments,PAY0006673,missing_amount_paid,amount_paid was set to NULL (simulated missing operational data),medium,2026-08-24
859,payments,PAY0006703,missing_amount_paid,amount_paid was set to NULL (simulated missing operational data),medium,2026-08-24
860,payments,PAY0006768,missing_amount_paid,amount_paid was set to NULL (simulated missing operational data),medium,2026-08-24
861,payments,PAY0006861,missing_amount_paid,amount_paid was set to NULL (simulated missing operational data),medium,2026-08-24
862,payments,PAY0006871,missing_amount_paid,amount_paid was set to NULL (simulated missing operational data),medium,2026-08-24
863,payments,PAY0006946,missing_amount_paid,amount_paid was set to NULL (simulated missing operational data),medium,2026-08-24
864,payments,PAY0006970,missing_amount_paid,amount_paid was set to NULL (simulated missing operational data),medium,2026-08-24
865,payments,PAY0007007,missing_amount_paid,amount_paid was set to NULL (simulated missing operational data),medium,2026-08-24
866,payments,PAY0007046,missing_amount_paid,amount_paid was set to NULL (simulated missing operational data),medium,2026-08-24
867,payments,PAY0007077,missing_amount_paid,amount_paid was set to NULL (simulated missing operational data),medium,2026-08-24
868,payments,PAY0007129,missing_amount_paid,amount_paid was set to NULL (simulated missing operational data),medium,2026-08-24
869,payments,PAY0007147,missing_amount_paid,amount_paid was set to NULL (simulated missing operational data),medium,2026-08-24
870,payments,PAY0007412,missing_amount_paid,amount_paid was set to NULL (simulated missing operational data),medium,2026-08-24
871,payments,PAY0007470,missing_amount_paid,amount_paid was set to NULL (simulated missing operational data),medium,2026-08-24
872,payments,PAY0007571,missing_amount_paid,amount_paid was set to NULL (simulated missing operational data),medium,2026-08-24
873,payments,PAY0007691,missing_amount_paid,amount_paid was set to NULL (simulated missing operational data),medium,2026-08-24
874,payments,PAY0007714,missing_amount_paid,amount_paid was set to NULL (simulated missing operational data),medium,2026-08-24
875,payments,PAY0007745,missing_amount_paid,amount_paid was set to NULL (simulated missing operational data),medium,2026-08-24
876,payments,PAY0007811,missing_amount_paid,amount_paid was set to NULL (simulated missing operational data),medium,2026-08-24
877,payments,PAY0007915,missing_amount_paid,amount_paid was set to NULL (simulated missing operational data),medium,2026-08-24
878,payments,PAY0007924,missing_amount_paid,amount_paid was set to NULL (simulated missing operational data),medium,2026-08-24
879,payments,PAY0007940,missing_amount_paid,amount_paid was set to NULL (simulated missing operational data),medium,2026-08-24
880,payments,PAY0008021,missing_amount_paid,amount_paid was set to NULL (simulated missing operational data),medium,2026-08-24
881,payments,PAY0008031,missing_amount_paid,amount_paid was set to NULL (simulated missing operational data),medium,2026-08-24
882,payments,PAY0008062,missing_amount_paid,amount_paid was set to NULL (simulated missing operational data),medium,2026-08-24
883,payments,PAY0008150,missing_amount_paid,amount_paid was set to NULL (simulated missing operational data),medium,2026-08-24
884,payments,PAY0008255,missing_amount_paid,amount_paid was set to NULL (simulated missing operational data),medium,2026-08-24
885,payments,PAY0008270,missing_amount_paid,amount_paid was set to NULL (simulated missing operational data),medium,2026-08-24
886,payments,PAY0008313,missing_amount_paid,amount_paid was set to NULL (simulated missing operational data),medium,2026-08-24
887,payments,PAY0008326,missing_amount_paid,amount_paid was set to NULL (simulated missing operational data),medium,2026-08-24
888,payments,PAY0008359,missing_amount_paid,amount_paid was set to NULL (simulated missing operational data),medium,2026-08-24
889,payments,PAY0008395,missing_amount_paid,amount_paid was set to NULL (simulated missing operational data),medium,2026-08-24
890,payments,PAY0008412,missing_amount_paid,amount_paid was set to NULL (simulated missing operational data),medium,2026-08-24
891,payments,PAY0008427,missing_amount_paid,amount_paid was set to NULL (simulated missing operational data),medium,2026-08-24
892,payments,PAY0008447,missing_amount_paid,amount_paid was set to NULL (simulated missing operational data),medium,2026-08-24
893,payments,PAY0008477,missing_amount_paid,amount_paid was set to NULL (simulated missing operational data),medium,2026-08-24
894,payments,PAY0008599,missing_amount_paid,amount_paid was set to NULL (simulated missing operational data),medium,2026-08-24
895,payments,PAY0008678,missing_amount_paid,amount_paid was set to NULL (simulated missing operational data),medium,2026-08-24
896,payments,PAY0008686,missing_amount_paid,amount_paid was set to NULL (simulated missing operational data),medium,2026-08-24
897,payments,PAY0008764,missing_amount_paid,amount_paid was set to NULL (simulated missing operational data),medium,2026-08-24
898,payments,PAY0008778,missing_amount_paid,amount_paid was set to NULL (simulated missing operational data),medium,2026-08-24
899,payments,PAY0008791,missing_amount_paid,amount_paid was set to NULL (simulated missing operational data),medium,2026-08-24
900,payments,PAY0008803,missing_amount_paid,amount_paid was set to NULL (simulated missing operational data),medium,2026-08-24
901,payments,PAY0008864,missing_amount_paid,amount_paid was set to NULL (simulated missing operational data),medium,2026-08-24
902,payments,PAY0008887,missing_amount_paid,amount_paid was set to NULL (simulated missing operational data),medium,2026-08-24
903,payments,PAY0008930,missing_amount_paid,amount_paid was set to NULL (simulated missing operational data),medium,2026-08-24
904,payments,PAY0008950,missing_amount_paid,amount_paid was set to NULL (simulated missing operational data),medium,2026-08-24
905,payments,PAY0008986,missing_amount_paid,amount_paid was set to NULL (simulated missing operational data),medium,2026-08-24
906,payments,PAY0009001,missing_amount_paid,amount_paid was set to NULL (simulated missing operational data),medium,2026-08-24
907,payments,PAY0009066,missing_amount_paid,amount_paid was set to NULL (simulated missing operational data),medium,2026-08-24
908,payments,PAY0009095,missing_amount_paid,amount_paid was set to NULL (simulated missing operational data),medium,2026-08-24
909,payments,PAY0009107,missing_amount_paid,amount_paid was set to NULL (simulated missing operational data),medium,2026-08-24
910,payments,PAY0009138,missing_amount_paid,amount_paid was set to NULL (simulated missing operational data),medium,2026-08-24
911,payments,PAY0009144,missing_amount_paid,amount_paid was set to NULL (simulated missing operational data),medium,2026-08-24
912,payments,PAY0009166,missing_amount_paid,amount_paid was set to NULL (simulated missing operational data),medium,2026-08-24
913,payments,PAY0009173,missing_amount_paid,amount_paid was set to NULL (simulated missing operational data),medium,2026-08-24
914,payments,PAY0009211,missing_amount_paid,amount_paid was set to NULL (simulated missing operational data),medium,2026-08-24
915,payments,PAY0009217,missing_amount_paid,amount_paid was set to NULL (simulated missing operational data),medium,2026-08-24
916,payments,PAY0009256,missing_amount_paid,amount_paid was set to NULL (simulated missing operational data),medium,2026-08-24
917,payments,PAY0009330,missing_amount_paid,amount_paid was set to NULL (simulated missing operational data),medium,2026-08-24
918,payments,PAY0009385,missing_amount_paid,amount_paid was set to NULL (simulated missing operational data),medium,2026-08-24
919,payments,PAY0009406,missing_amount_paid,amount_paid was set to NULL (simulated missing operational data),medium,2026-08-24
920,payments,PAY0009432,missing_amount_paid,amount_paid was set to NULL (simulated missing operational data),medium,2026-08-24
921,payments,PAY0009449,missing_amount_paid,amount_paid was set to NULL (simulated missing operational data),medium,2026-08-24
922,payments,PAY0009570,missing_amount_paid,amount_paid was set to NULL (simulated missing operational data),medium,2026-08-24
923,payments,PAY0009722,missing_amount_paid,amount_paid was set to NULL (simulated missing operational data),medium,2026-08-24
924,payments,PAY0009734,missing_amount_paid,amount_paid was set to NULL (simulated missing operational data),medium,2026-08-24
925,payments,PAY0009788,missing_amount_paid,amount_paid was set to NULL (simulated missing operational data),medium,2026-08-24
926,payments,PAY0009789,missing_amount_paid,amount_paid was set to NULL (simulated missing operational data),medium,2026-08-24
927,payments,PAY0009854,missing_amount_paid,amount_paid was set to NULL (simulated missing operational data),medium,2026-08-24
928,payments,PAY0009855,missing_amount_paid,amount_paid was set to NULL (simulated missing operational data),medium,2026-08-24
929,payments,PAY0009882,missing_amount_paid,amount_paid was set to NULL (simulated missing operational data),medium,2026-08-24
930,payments,PAY0009923,missing_amount_paid,amount_paid was set to NULL (simulated missing operational data),medium,2026-08-24
931,payments,PAY0009924,missing_amount_paid,amount_paid was set to NULL (simulated missing operational data),medium,2026-08-24
932,payments,PAY0009935,missing_amount_paid,amount_paid was set to NULL (simulated missing operational data),medium,2026-08-24
933,payments,PAY0009973,missing_amount_paid,amount_paid was set to NULL (simulated missing operational data),medium,2026-08-24
934,payments,PAY0009992,missing_amount_paid,amount_paid was set to NULL (simulated missing operational data),medium,2026-08-24
935,payments,PAY0010057,missing_amount_paid,amount_paid was set to NULL (simulated missing operational data),medium,2026-08-24
936,payments,PAY0010069,missing_amount_paid,amount_paid was set to NULL (simulated missing operational data),medium,2026-08-24
937,payments,PAY0010097,missing_amount_paid,amount_paid was set to NULL (simulated missing operational data),medium,2026-08-24
938,payments,PAY0010111,missing_amount_paid,amount_paid was set to NULL (simulated missing operational data),medium,2026-08-24
939,payments,PAY0010144,missing_amount_paid,amount_paid was set to NULL (simulated missing operational data),medium,2026-08-24
940,payments,PAY0010191,missing_amount_paid,amount_paid was set to NULL (simulated missing operational data),medium,2026-08-24
941,payments,PAY0010200,missing_amount_paid,amount_paid was set to NULL (simulated missing operational data),medium,2026-08-24
942,payments,PAY0010216,missing_amount_paid,amount_paid was set to NULL (simulated missing operational data),medium,2026-08-24
943,payments,PAY0010254,missing_amount_paid,amount_paid was set to NULL (simulated missing operational data),medium,2026-08-24
944,payments,PAY0010284,missing_amount_paid,amount_paid was set to NULL (simulated missing operational data),medium,2026-08-24
945,payments,PAY0010408,missing_amount_paid,amount_paid was set to NULL (simulated missing operational data),medium,2026-08-24
946,payments,PAY0010537,missing_amount_paid,amount_paid was set to NULL (simulated missing operational data),medium,2026-08-24
947,payments,PAY0010689,missing_amount_paid,amount_paid was set to NULL (simulated missing operational data),medium,2026-08-24
948,payments,PAY0010724,missing_amount_paid,amount_paid was set to NULL (simulated missing operational data),medium,2026-08-24
949,payments,PAY0010735,missing_amount_paid,amount_paid was set to NULL (simulated missing operational data),medium,2026-08-24
950,payments,PAY0010825,missing_amount_paid,amount_paid was set to NULL (simulated missing operational data),medium,2026-08-24
951,payments,PAY0010866,missing_amount_paid,amount_paid was set to NULL (simulated missing operational data),medium,2026-08-24
952,payments,PAY0010877,missing_amount_paid,amount_paid was set to NULL (simulated missing operational data),medium,2026-08-24
953,payments,PAY0010913,missing_amount_paid,amount_paid was set to NULL (simulated missing operational data),medium,2026-08-24
954,payments,PAY0011058,missing_amount_paid,amount_paid was set to NULL (simulated missing operational data),medium,2026-08-24
955,payments,PAY0011065,missing_amount_paid,amount_paid was set to NULL (simulated missing operational data),medium,2026-08-24
956,payments,PAY0011090,missing_amount_paid,amount_paid was set to NULL (simulated missing operational data),medium,2026-08-24
957,payments,PAY0011117,missing_amount_paid,amount_paid was set to NULL (simulated missing operational data),medium,2026-08-24
958,payments,PAY0011122,missing_amount_paid,amount_paid was set to NULL (simulated missing operational data),medium,2026-08-24
959,payments,PAY0011127,missing_amount_paid,amount_paid was set to NULL (simulated missing operational data),medium,2026-08-24
960,payments,PAY0011241,missing_amount_paid,amount_paid was set to NULL (simulated missing operational data),medium,2026-08-24
961,payments,PAY0011280,missing_amount_paid,amount_paid was set to NULL (simulated missing operational data),medium,2026-08-24
962,payments,PAY0011298,missing_amount_paid,amount_paid was set to NULL (simulated missing operational data),medium,2026-08-24
963,payments,PAY0011301,missing_amount_paid,amount_paid was set to NULL (simulated missing operational data),medium,2026-08-24
964,payments,PAY0011307,missing_amount_paid,amount_paid was set to NULL (simulated missing operational data),medium,2026-08-24
965,payments,PAY0011357,missing_amount_paid,amount_paid was set to NULL (simulated missing operational data),medium,2026-08-24
966,payments,PAY0011408,missing_amount_paid,amount_paid was set to NULL (simulated missing operational data),medium,2026-08-24
967,payments,PAY0011431,missing_amount_paid,amount_paid was set to NULL (simulated missing operational data),medium,2026-08-24
968,payments,PAY0011506,missing_amount_paid,amount_paid was set to NULL (simulated missing operational data),medium,2026-08-24
969,payments,PAY0011527,missing_amount_paid,amount_paid was set to NULL (simulated missing operational data),medium,2026-08-24
970,payments,PAY0011528,missing_amount_paid,amount_paid was set to NULL (simulated missing operational data),medium,2026-08-24
971,payments,PAY0011575,missing_amount_paid,amount_paid was set to NULL (simulated missing operational data),medium,2026-08-24
972,payments,PAY0011640,missing_amount_paid,amount_paid was set to NULL (simulated missing operational data),medium,2026-08-24
973,payments,PAY0011691,missing_amount_paid,amount_paid was set to NULL (simulated missing operational data),medium,2026-08-24
974,payments,PAY0011768,missing_amount_paid,amount_paid was set to NULL (simulated missing operational data),medium,2026-08-24
975,payments,PAY0011803,missing_amount_paid,amount_paid was set to NULL (simulated missing operational data),medium,2026-08-24
976,payments,PAY0011866,missing_amount_paid,amount_paid was set to NULL (simulated missing operational data),medium,2026-08-24
977,payments,PAY0012077,missing_amount_paid,amount_paid was set to NULL (simulated missing operational data),medium,2026-08-24
978,payments,PAY0012222,missing_amount_paid,amount_paid was set to NULL (simulated missing operational data),medium,2026-08-24
979,payments,PAY0012262,missing_amount_paid,amount_paid was set to NULL (simulated missing operational data),medium,2026-08-24
980,payments,PAY0012308,missing_amount_paid,amount_paid was set to NULL (simulated missing operational data),medium,2026-08-24
981,payments,PAY0012331,missing_amount_paid,amount_paid was set to NULL (simulated missing operational data),medium,2026-08-24
982,payments,PAY0012383,missing_amount_paid,amount_paid was set to NULL (simulated missing operational data),medium,2026-08-24
983,payments,PAY0012397,missing_amount_paid,amount_paid was set to NULL (simulated missing operational data),medium,2026-08-24
984,payments,PAY0012443,missing_amount_paid,amount_paid was set to NULL (simulated missing operational data),medium,2026-08-24
985,payments,PAY0012620,missing_amount_paid,amount_paid was set to NULL (simulated missing operational data),medium,2026-08-24
986,payments,PAY0012640,missing_amount_paid,amount_paid was set to NULL (simulated missing operational data),medium,2026-08-24
987,payments,PAY0012642,missing_amount_paid,amount_paid was set to NULL (simulated missing operational data),medium,2026-08-24
988,payments,PAY0012735,missing_amount_paid,amount_paid was set to NULL (simulated missing operational data),medium,2026-08-24
989,payments,PAY0012740,missing_amount_paid,amount_paid was set to NULL (simulated missing operational data),medium,2026-08-24
990,payments,PAY0012874,missing_amount_paid,amount_paid was set to NULL (simulated missing operational data),medium,2026-08-24
991,payments,PAY0012896,missing_amount_paid,amount_paid was set to NULL (simulated missing operational data),medium,2026-08-24
992,payments,PAY0012965,missing_amount_paid,amount_paid was set to NULL (simulated missing operational data),medium,2026-08-24
993,payments,PAY0013006,missing_amount_paid,amount_paid was set to NULL (simulated missing operational data),medium,2026-08-24
994,payments,PAY0013071,missing_amount_paid,amount_paid was set to NULL (simulated missing operational data),medium,2026-08-24
995,payments,PAY0013193,missing_amount_paid,amount_paid was set to NULL (simulated missing operational data),medium,2026-08-24
996,payments,PAY0013205,missing_amount_paid,amount_paid was set to NULL (simulated missing operational data),medium,2026-08-24
997,payments,PAY0013255,missing_amount_paid,amount_paid was set to NULL (simulated missing operational data),medium,2026-08-24
998,payments,PAY0013350,missing_amount_paid,amount_paid was set to NULL (simulated missing operational data),medium,2026-08-24
999,payments,PAY0013474,missing_amount_paid,amount_paid was set to NULL (simulated missing operational data),medium,2026-08-24
1000,payments,PAY0013512,missing_amount_paid,amount_paid was set to NULL (simulated missing operational data),medium,2026-08-24
1001,payments,PAY0013527,missing_amount_paid,amount_paid was set to NULL (simulated missing operational data),medium,2026-08-24
1002,payments,PAY0013584,missing_amount_paid,amount_paid was set to NULL (simulated missing operational data),medium,2026-08-24
1003,payments,PAY0013623,missing_amount_paid,amount_paid was set to NULL (simulated missing operational data),medium,2026-08-24
1004,payments,PAY0013638,missing_amount_paid,amount_paid was set to NULL (simulated missing operational data),medium,2026-08-24
1005,payments,PAY0013694,missing_amount_paid,amount_paid was set to NULL (simulated missing operational data),medium,2026-08-24
1006,payments,PAY0013721,missing_amount_paid,amount_paid was set to NULL (simulated missing operational data),medium,2026-08-24
1007,payments,PAY0013751,missing_amount_paid,amount_paid was set to NULL (simulated missing operational data),medium,2026-08-24
1008,payments,PAY0013766,missing_amount_paid,amount_paid was set to NULL (simulated missing operational data),medium,2026-08-24
1009,payments,PAY0013848,missing_amount_paid,amount_paid was set to NULL (simulated missing operational data),medium,2026-08-24
1010,payments,PAY0013895,missing_amount_paid,amount_paid was set to NULL (simulated missing operational data),medium,2026-08-24
1011,payments,PAY0013903,missing_amount_paid,amount_paid was set to NULL (simulated missing operational data),medium,2026-08-24
1012,payments,PAY0013937,missing_amount_paid,amount_paid was set to NULL (simulated missing operational data),medium,2026-08-24
1013,payments,PAY0013953,missing_amount_paid,amount_paid was set to NULL (simulated missing operational data),medium,2026-08-24
1014,payments,PAY0014083,missing_amount_paid,amount_paid was set to NULL (simulated missing operational data),medium,2026-08-24
1015,payments,PAY0014117,missing_amount_paid,amount_paid was set to NULL (simulated missing operational data),medium,2026-08-24
1016,payments,PAY0014138,missing_amount_paid,amount_paid was set to NULL (simulated missing operational data),medium,2026-08-24
1017,payments,PAY0014139,missing_amount_paid,amount_paid was set to NULL (simulated missing operational data),medium,2026-08-24
1018,payments,PAY0014159,missing_amount_paid,amount_paid was set to NULL (simulated missing operational data),medium,2026-08-24
1019,payments,PAY0014202,missing_amount_paid,amount_paid was set to NULL (simulated missing operational data),medium,2026-08-24
1020,payments,PAY0014203,missing_amount_paid,amount_paid was set to NULL (simulated missing operational data),medium,2026-08-24
1021,payments,PAY0014315,missing_amount_paid,amount_paid was set to NULL (simulated missing operational data),medium,2026-08-24
1022,payments,PAY0014375,missing_amount_paid,amount_paid was set to NULL (simulated missing operational data),medium,2026-08-24
1023,payments,PAY0014382,missing_amount_paid,amount_paid was set to NULL (simulated missing operational data),medium,2026-08-24
